CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PoliceStationID,latitude,longitude,CaseCategoryID,GravityOffenceID,CaseStatusID,CrimeType,BriefFacts
1214,"undefined","undefined","undefined",1101,undefined,undefined,1,2,1,"Fraud/Cheating","Detailed facts about Fraud/Cheating"
1215,"undefined","undefined","undefined",1006,undefined,undefined,1,1,1,"Robbery/Dacoity","Detailed facts about Robbery/Dacoity"
1216,"undefined","undefined","undefined",1014,undefined,undefined,1,2,2,"Theft/Property","Detailed facts about Theft/Property"
1217,"undefined","undefined","undefined",1030,undefined,undefined,1,1,3,"Fraud/Cheating","Detailed facts about Fraud/Cheating"
1218,"undefined","undefined","undefined",1122,undefined,undefined,1,2,3,"Assault/Violent","Detailed facts about Assault/Violent"
1219,"undefined","undefined","undefined",1122,undefined,undefined,1,1,2,"Theft/Property","Detailed facts about Theft/Property"
1220,"undefined","undefined","undefined",1042,undefined,undefined,1,1,3,"Others","Detailed facts about Others"
1221,"undefined","undefined","undefined",1065,undefined,undefined,1,2,3,"Fraud/Cheating","Detailed facts about Fraud/Cheating"
1222,"undefined","undefined","undefined",1184,undefined,undefined,1,2,2,"Theft/Property","Detailed facts about Theft/Property"
1223,"undefined","undefined","undefined",1116,undefined,undefined,1,1,2,"Cybercrime","Detailed facts about Cybercrime"
1224,"undefined","undefined","undefined",1043,undefined,undefined,1,1,3,"Kidnapping","Detailed facts about Kidnapping"
1225,"undefined","undefined","undefined",1051,undefined,undefined,1,2,2,"Theft/Property","Detailed facts about Theft/Property"
1226,"undefined","undefined","undefined",1205,undefined,undefined,1,2,2,"Kidnapping","Detailed facts about Kidnapping"
1227,"undefined","undefined","undefined",1218,undefined,undefined,1,2,4,"Cybercrime","Detailed facts about Cybercrime"
1228,"undefined","undefined","undefined",1032,undefined,undefined,1,2,2,"Cybercrime","Detailed facts about Cybercrime"
1229,"undefined","undefined","undefined",1065,undefined,undefined,1,2,2,"Fraud/Cheating","Detailed facts about Fraud/Cheating"
1230,"undefined","undefined","undefined",1009,undefined,undefined,1,1,4,"Fraud/Cheating","Detailed facts about Fraud/Cheating"
1231,"undefined","undefined","undefined",1150,undefined,undefined,1,2,1,"Theft/Property","Detailed facts about Theft/Property"
1232,"undefined","undefined","undefined",1022,undefined,undefined,1,2,1,"Others","Detailed facts about Others"
1233,"undefined","undefined","undefined",1073,undefined,undefined,1,2,3,"Theft/Property","Detailed facts about Theft/Property"
1234,"undefined","undefined","undefined",1130,undefined,undefined,1,2,3,"Theft/Property","Detailed facts about Theft/Property"
1235,"undefined","undefined","undefined",1024,undefined,undefined,1,2,1,"Fraud/Cheating","Detailed facts about Fraud/Cheating"
1236,"undefined","undefined","undefined",1056,undefined,undefined,1,1,4,"Theft/Property","Detailed facts about Theft/Property"
1237,"undefined","undefined","undefined",1098,undefined,undefined,1,2,1,"Kidnapping","Detailed facts about Kidnapping"
1238,"undefined","undefined","undefined",1038,undefined,undefined,1,1,3,"Assault/Violent","Detailed facts about Assault/Violent"
1239,"undefined","undefined","undefined",1080,undefined,undefined,1,1,1,"Narcotics","Detailed facts about Narcotics"
1240,"undefined","undefined","undefined",1012,undefined,undefined,1,2,3,"Theft/Property","Detailed facts about Theft/Property"
1241,"undefined","undefined","undefined",1130,undefined,undefined,1,2,3,"Narcotics","Detailed facts about Narcotics"
1242,"undefined","undefined","undefined",1009,undefined,undefined,1,2,3,"Theft/Property","Detailed facts about Theft/Property"
1243,"undefined","undefined","undefined",1042,undefined,undefined,1,1,2,"Assault/Violent","Detailed facts about Assault/Violent"
1244,"undefined","undefined","undefined",1135,undefined,undefined,1,2,2,"Narcotics","Detailed facts about Narcotics"
1245,"undefined","undefined","undefined",1076,undefined,undefined,1,1,2,"Theft/Property","Detailed facts about Theft/Property"
1246,"undefined","undefined","undefined",1004,undefined,undefined,1,2,4,"Fraud/Cheating","Detailed facts about Fraud/Cheating"
1247,"undefined","undefined","undefined",1176,undefined,undefined,1,2,1,"Cybercrime","Detailed facts about Cybercrime"
1248,"undefined","undefined","undefined",1006,undefined,undefined,1,1,4,"Theft/Property","Detailed facts about Theft/Property"
1249,"undefined","undefined","undefined",1015,undefined,undefined,1,2,2,"Theft/Property","Detailed facts about Theft/Property"
1250,"undefined","undefined","undefined",1102,undefined,undefined,1,1,1,"Cybercrime","Detailed facts about Cybercrime"
1251,"undefined","undefined","undefined",1188,undefined,undefined,1,2,2,"Cybercrime","Detailed facts about Cybercrime"
1252,"undefined","undefined","undefined",1002,undefined,undefined,1,2,2,"Theft/Property","Detailed facts about Theft/Property"
1253,"undefined","undefined","undefined",1210,undefined,undefined,1,2,4,"Theft/Property","Detailed facts about Theft/Property"
1254,"undefined","undefined","undefined",1011,undefined,undefined,1,2,1,"Kidnapping","Detailed facts about Kidnapping"
1255,"undefined","undefined","undefined",1154,undefined,undefined,1,2,3,"Cybercrime","Detailed facts about Cybercrime"
1256,"undefined","undefined","undefined",1057,undefined,undefined,1,1,3,"Murder/Attempt","Detailed facts about Murder/Attempt"
1257,"undefined","undefined","undefined",1057,undefined,undefined,1,2,3,"Robbery/Dacoity","Detailed facts about Robbery/Dacoity"
1258,"undefined","undefined","undefined",1044,undefined,undefined,1,2,2,"Theft/Property","Detailed facts about Theft/Property"
1259,"undefined","undefined","undefined",1112,undefined,undefined,1,1,4,"Cybercrime","Detailed facts about Cybercrime"
1260,"undefined","undefined","undefined",1030,undefined,undefined,1,2,4,"Theft/Property","Detailed facts about Theft/Property"
1261,"undefined","undefined","undefined",1011,undefined,undefined,1,2,2,"Theft/Property","Detailed facts about Theft/Property"
1262,"undefined","undefined","undefined",1009,undefined,undefined,1,2,1,"Murder/Attempt","Detailed facts about Murder/Attempt"
1263,"undefined","undefined","undefined",1047,undefined,undefined,1,2,2,"Theft/Property","Detailed facts about Theft/Property"
1264,"undefined","undefined","undefined",1166,undefined,undefined,1,2,3,"Theft/Property","Detailed facts about Theft/Property"
1265,"undefined","undefined","undefined",1055,undefined,undefined,1,2,1,"Cybercrime","Detailed facts about Cybercrime"
1266,"undefined","undefined","undefined",1061,undefined,undefined,1,1,1,"Assault/Violent","Detailed facts about Assault/Violent"
1267,"undefined","undefined","undefined",1109,undefined,undefined,1,2,2,"Others","Detailed facts about Others"
1268,"undefined","undefined","undefined",1014,undefined,undefined,1,1,2,"Robbery/Dacoity","Detailed facts about Robbery/Dacoity"
1269,"undefined","undefined","undefined",1008,undefined,undefined,1,2,1,"Cybercrime","Detailed facts about Cybercrime"
1270,"undefined","undefined","undefined",1163,undefined,undefined,1,2,3,"Theft/Property","Detailed facts about Theft/Property"
1271,"undefined","undefined","undefined",1012,undefined,undefined,1,1,2,"Assault/Violent","Detailed facts about Assault/Violent"
1272,"undefined","undefined","undefined",1042,undefined,undefined,1,1,4,"Theft/Property","Detailed facts about Theft/Property"
1273,"undefined","undefined","undefined",1082,undefined,undefined,1,1,4,"Kidnapping","Detailed facts about Kidnapping"
1274,"undefined","undefined","undefined",1213,undefined,undefined,1,2,4,"Theft/Property","Detailed facts about Theft/Property"
1275,"undefined","undefined","undefined",1045,undefined,undefined,1,2,4,"Robbery/Dacoity","Detailed facts about Robbery/Dacoity"
1276,"undefined","undefined","undefined",1222,undefined,undefined,1,1,4,"Fraud/Cheating","Detailed facts about Fraud/Cheating"
1277,"undefined","undefined","undefined",1007,undefined,undefined,1,1,1,"Robbery/Dacoity","Detailed facts about Robbery/Dacoity"
1278,"undefined","undefined","undefined",1011,undefined,undefined,1,1,2,"Assault/Violent","Detailed facts about Assault/Violent"
1279,"undefined","undefined","undefined",1142,undefined,undefined,1,1,2,"Cybercrime","Detailed facts about Cybercrime"
1280,"undefined","undefined","undefined",1026,undefined,undefined,1,2,2,"Robbery/Dacoity","Detailed facts about Robbery/Dacoity"
1281,"undefined","undefined","undefined",1014,undefined,undefined,1,2,1,"Murder/Attempt","Detailed facts about Murder/Attempt"
1282,"undefined","undefined","undefined",1087,undefined,undefined,1,1,1,"Fraud/Cheating","Detailed facts about Fraud/Cheating"
1283,"undefined","undefined","undefined",1127,undefined,undefined,1,2,3,"Assault/Violent","Detailed facts about Assault/Violent"
1284,"undefined","undefined","undefined",1043,undefined,undefined,1,2,4,"Fraud/Cheating","Detailed facts about Fraud/Cheating"
1285,"undefined","undefined","undefined",1035,undefined,undefined,1,2,1,"Theft/Property","Detailed facts about Theft/Property"
1286,"undefined","undefined","undefined",1059,undefined,undefined,1,2,2,"Assault/Violent","Detailed facts about Assault/Violent"
1287,"undefined","undefined","undefined",1010,undefined,undefined,1,2,1,"Cybercrime","Detailed facts about Cybercrime"
1288,"undefined","undefined","undefined",1134,undefined,undefined,1,2,4,"Others","Detailed facts about Others"
1289,"undefined","undefined","undefined",1013,undefined,undefined,1,1,2,"Cybercrime","Detailed facts about Cybercrime"
1290,"undefined","undefined","undefined",1006,undefined,undefined,1,1,3,"Robbery/Dacoity","Detailed facts about Robbery/Dacoity"
1291,"undefined","undefined","undefined",1057,undefined,undefined,1,2,3,"Fraud/Cheating","Detailed facts about Fraud/Cheating"
1292,"undefined","undefined","undefined",1172,undefined,undefined,1,2,1,"Theft/Property","Detailed facts about Theft/Property"
1293,"undefined","undefined","undefined",1036,undefined,undefined,1,2,2,"Fraud/Cheating","Detailed facts about Fraud/Cheating"
1294,"undefined","undefined","undefined",1012,undefined,undefined,1,2,3,"Assault/Violent","Detailed facts about Assault/Violent"
1295,"undefined","undefined","undefined",1173,undefined,undefined,1,1,1,"Others","Detailed facts about Others"
1296,"undefined","undefined","undefined",1224,undefined,undefined,1,1,1,"Cybercrime","Detailed facts about Cybercrime"
1297,"undefined","undefined","undefined",1214,undefined,undefined,1,2,3,"Murder/Attempt","Detailed facts about Murder/Attempt"
1298,"undefined","undefined","undefined",1050,undefined,undefined,1,2,4,"Fraud/Cheating","Detailed facts about Fraud/Cheating"
1299,"undefined","undefined","undefined",1006,undefined,undefined,1,1,2,"Others","Detailed facts about Others"
1300,"undefined","undefined","undefined",1015,undefined,undefined,1,2,3,"Fraud/Cheating","Detailed facts about Fraud/Cheating"
1301,"undefined","undefined","undefined",1060,undefined,undefined,1,2,4,"Assault/Violent","Detailed facts about Assault/Violent"
1302,"undefined","undefined","undefined",1009,undefined,undefined,1,1,2,"Assault/Violent","Detailed facts about Assault/Violent"
1303,"undefined","undefined","undefined",1012,undefined,undefined,1,2,3,"Assault/Violent","Detailed facts about Assault/Violent"
1304,"undefined","undefined","undefined",1199,undefined,undefined,1,2,3,"Fraud/Cheating","Detailed facts about Fraud/Cheating"
1305,"undefined","undefined","undefined",1197,undefined,undefined,1,1,3,"Others","Detailed facts about Others"
1306,"undefined","undefined","undefined",1045,undefined,undefined,1,2,3,"Assault/Violent","Detailed facts about Assault/Violent"
1307,"undefined","undefined","undefined",1003,undefined,undefined,1,2,3,"Fraud/Cheating","Detailed facts about Fraud/Cheating"
1308,"undefined","undefined","undefined",1068,undefined,undefined,1,1,2,"Fraud/Cheating","Detailed facts about Fraud/Cheating"
1309,"undefined","undefined","undefined",1002,undefined,undefined,1,2,3,"Theft/Property","Detailed facts about Theft/Property"
1310,"undefined","undefined","undefined",1024,undefined,undefined,1,2,2,"Others","Detailed facts about Others"
1311,"undefined","undefined","undefined",1007,undefined,undefined,1,2,1,"Cybercrime","Detailed facts about Cybercrime"
1312,"undefined","undefined","undefined",1006,undefined,undefined,1,2,3,"Kidnapping","Detailed facts about Kidnapping"
1313,"undefined","undefined","undefined",1166,undefined,undefined,1,2,3,"Cybercrime","Detailed facts about Cybercrime"
1314,"undefined","undefined","undefined",1005,undefined,undefined,1,1,1,"Theft/Property","Detailed facts about Theft/Property"
1315,"undefined","undefined","undefined",1049,undefined,undefined,1,1,1,"Narcotics","Detailed facts about Narcotics"
1316,"undefined","undefined","undefined",1014,undefined,undefined,1,2,2,"Cybercrime","Detailed facts about Cybercrime"
1317,"undefined","undefined","undefined",1100,undefined,undefined,1,2,2,"Cybercrime","Detailed facts about Cybercrime"
1318,"undefined","undefined","undefined",1003,undefined,undefined,1,2,2,"Robbery/Dacoity","Detailed facts about Robbery/Dacoity"
1319,"undefined","undefined","undefined",1029,undefined,undefined,1,1,2,"Assault/Violent","Detailed facts about Assault/Violent"
1320,"undefined","undefined","undefined",1014,undefined,undefined,1,1,1,"Cybercrime","Detailed facts about Cybercrime"
1321,"undefined","undefined","undefined",1001,undefined,undefined,1,2,2,"Others","Detailed facts about Others"
1322,"undefined","undefined","undefined",1032,undefined,undefined,1,1,2,"Murder/Attempt","Detailed facts about Murder/Attempt"
1323,"undefined","undefined","undefined",1004,undefined,undefined,1,2,1,"Cybercrime","Detailed facts about Cybercrime"
1324,"undefined","undefined","undefined",1066,undefined,undefined,1,2,3,"Narcotics","Detailed facts about Narcotics"
1325,"undefined","undefined","undefined",1014,undefined,undefined,1,2,2,"Cybercrime","Detailed facts about Cybercrime"
1326,"undefined","undefined","undefined",1164,undefined,undefined,1,2,3,"Cybercrime","Detailed facts about Cybercrime"
1327,"undefined","undefined","undefined",1013,undefined,undefined,1,2,2,"Theft/Property","Detailed facts about Theft/Property"
1328,"undefined","undefined","undefined",1011,undefined,undefined,1,2,3,"Cybercrime","Detailed facts about Cybercrime"
1329,"undefined","undefined","undefined",1074,undefined,undefined,1,2,3,"Theft/Property","Detailed facts about Theft/Property"
1330,"undefined","undefined","undefined",1207,undefined,undefined,1,2,1,"Cybercrime","Detailed facts about Cybercrime"
1331,"undefined","undefined","undefined",1071,undefined,undefined,1,1,4,"Theft/Property","Detailed facts about Theft/Property"
1332,"undefined","undefined","undefined",1108,undefined,undefined,1,2,1,"Robbery/Dacoity","Detailed facts about Robbery/Dacoity"
1333,"undefined","undefined","undefined",1008,undefined,undefined,1,1,1,"Narcotics","Detailed facts about Narcotics"
1334,"undefined","undefined","undefined",1011,undefined,undefined,1,1,4,"Cybercrime","Detailed facts about Cybercrime"
1335,"undefined","undefined","undefined",1011,undefined,undefined,1,2,1,"Theft/Property","Detailed facts about Theft/Property"
1336,"undefined","undefined","undefined",1182,undefined,undefined,1,1,2,"Theft/Property","Detailed facts about Theft/Property"
