ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
2176,1428,1,2024-06-21,29,6,1124,391,31,3634,1,0
2177,1428,1,2024-06-21,29,12,1124,286,22,3636,1,0
2178,1429,1,2024-07-23,29,1,1109,595,40,3637,1,0
2179,1430,1,2025-11-23,29,21,1014,361,48,3638,1,0
2180,1430,1,2025-11-23,29,12,1014,510,32,3639,1,0
2181,1430,1,2025-11-23,29,20,1014,657,32,3641,1,0
2182,1431,1,2025-12-24,29,20,1011,909,3,3642,1,0
2183,1431,1,2025-12-24,29,20,1011,685,2,3643,1,0
2184,1432,1,2024-06-14,29,20,1002,814,14,3644,1,0
2185,1433,1,2025-01-31,29,18,1129,517,44,3645,1,0
2186,1433,1,2025-01-31,29,9,1129,110,28,3646,1,0
2187,1434,1,2025-02-06,29,11,1008,330,42,3647,1,0
2188,1434,1,2025-02-06,29,25,1008,126,44,3648,1,0
2189,1434,1,2025-02-06,29,29,1008,925,25,3649,1,0
2190,1435,1,2024-03-19,29,8,1024,180,4,3650,1,0
2191,1436,1,2026-04-19,29,7,1220,583,32,3651,1,0
2192,1437,1,2024-01-16,29,15,1014,308,45,3652,1,0
2193,1437,1,2024-01-16,29,14,1014,493,20,3653,1,0
2194,1437,1,2024-01-16,29,29,1014,525,36,3655,1,0
2195,1438,1,2024-01-29,29,19,1001,945,13,3656,1,0
2196,1438,1,2024-01-29,29,5,1001,869,3,3658,1,0
2197,1439,1,2024-05-19,29,24,1033,458,4,3659,1,0
2198,1439,1,2024-05-19,29,22,1033,680,15,3660,1,0
2199,1440,1,2026-04-06,29,1,1096,576,46,3661,1,0
2200,1440,1,2026-04-06,29,29,1096,358,26,3663,1,0
2201,1440,1,2026-04-06,29,10,1096,315,31,3664,1,0
2202,1441,1,2025-08-26,29,17,1028,570,26,3665,1,0
2203,1441,1,2025-08-26,29,25,1028,378,40,3666,1,0
2204,1441,1,2025-08-26,29,28,1028,855,45,3667,1,0
2205,1442,1,2024-05-29,29,12,1203,920,48,3668,1,0
2206,1442,1,2024-05-29,29,20,1203,315,45,3669,1,0
2207,1443,1,2025-02-07,29,5,1211,568,28,3670,1,0
2208,1443,1,2025-02-07,29,11,1211,561,48,3671,1,0
2209,1444,1,2025-03-16,29,26,1048,336,12,3672,1,0
2210,1445,1,2026-04-17,29,24,1003,909,45,3677,1,0
2211,1445,1,2026-04-17,29,26,1003,799,18,3678,1,0
2212,1445,1,2026-04-17,29,17,1003,671,6,3679,1,0
2213,1446,1,2024-04-18,29,7,1042,720,10,3680,1,0
2214,1447,1,2024-01-14,29,24,1224,163,7,3681,1,0
2215,1447,1,2024-01-14,29,15,1224,782,50,3682,1,0
2216,1447,1,2024-01-14,29,13,1224,752,38,3683,1,0
2217,1447,1,2024-01-14,29,9,1224,701,6,3684,1,0
2218,1448,1,2025-05-23,29,27,1011,459,46,3686,1,0
2219,1448,1,2025-05-23,29,3,1011,644,37,3687,1,0
2220,1448,1,2025-05-23,29,3,1011,253,2,3688,1,0
2221,1449,1,2024-05-12,29,1,1001,585,37,3689,1,0
2222,1449,1,2024-05-12,29,21,1001,147,31,3690,1,0
2223,1450,1,2025-02-14,29,29,1001,105,28,3692,1,0
2224,1450,1,2025-02-14,29,7,1001,259,27,3693,1,0
2225,1451,1,2025-11-14,29,28,1003,112,4,3694,1,0
2226,1451,1,2025-11-14,29,22,1003,380,9,3695,1,0
2227,1451,1,2025-11-14,29,7,1003,339,13,3696,1,0
2228,1452,2,2024-11-14,29,31,1097,651,26,3699,1,0
2229,1453,1,2024-06-06,29,20,1202,473,36,3700,1,0
2230,1453,1,2024-06-06,29,6,1202,866,39,3701,1,0
2231,1453,1,2024-06-06,29,27,1202,600,30,3702,1,0
2232,1454,2,2025-09-13,29,8,1194,575,49,3705,1,0
2233,1454,1,2025-09-13,29,26,1194,234,39,3706,1,0
2234,1455,1,2024-05-05,29,23,1008,612,18,3707,1,0
2235,1455,1,2024-05-05,29,7,1008,785,42,3708,1,0
2236,1455,1,2024-05-05,29,22,1008,240,24,3709,1,0
2237,1455,1,2024-05-05,29,2,1008,720,39,3710,1,0
2238,1457,2,2025-07-07,29,13,1028,583,14,3713,1,0
2239,1457,1,2025-07-07,29,16,1028,396,24,3715,1,0
2240,1458,1,2024-05-04,29,10,1009,456,25,3718,1,0
2241,1458,1,2024-05-04,29,22,1009,743,30,3720,1,0
2242,1459,1,2025-03-06,29,26,1009,656,43,3722,1,0
2243,1460,2,2025-07-30,29,21,1014,512,39,3725,1,0
2244,1461,1,2026-02-10,29,15,1027,918,45,3726,1,0
2245,1461,1,2026-02-10,29,10,1027,387,8,3728,1,0
2246,1461,1,2026-02-10,29,28,1027,821,23,3729,1,0
2247,1462,1,2024-05-04,29,12,1044,120,19,3730,1,0
2248,1463,1,2024-03-11,29,7,1058,269,2,3731,1,0
2249,1464,1,2024-06-02,29,26,1087,289,47,3733,1,0
2250,1464,2,2024-06-02,29,14,1087,343,5,3734,1,0
2251,1464,1,2024-06-02,29,5,1087,235,25,3736,1,0
2252,1465,1,2026-04-03,29,10,1006,578,2,3737,1,0
2253,1465,1,2026-04-03,29,8,1006,482,30,3739,1,0
2254,1466,2,2025-12-27,29,9,1004,608,8,3740,1,0
2255,1466,1,2025-12-27,29,29,1004,346,23,3742,1,0
2256,1467,1,2024-07-06,29,2,1008,781,17,3744,1,0
2257,1468,1,2025-07-23,29,9,1060,368,30,3745,1,0
2258,1468,1,2025-07-23,29,21,1060,607,40,3746,1,0
2259,1469,1,2024-07-07,29,22,1211,938,43,3748,1,0
2260,1469,1,2024-07-07,29,16,1211,390,26,3750,1,0
2261,1470,1,2025-07-07,29,18,1131,320,47,3751,1,0
2262,1471,1,2024-08-13,29,25,1149,768,16,3754,1,0
2263,1472,1,2026-04-16,29,27,1071,876,28,3757,1,0
2264,1473,1,2024-12-21,29,25,1134,650,33,3760,1,0
2265,1475,1,2025-10-21,29,29,1136,902,25,3762,1,0
2266,1476,1,2024-07-27,29,16,1002,549,11,3765,1,0
2267,1477,1,2024-01-30,29,8,1007,492,17,3766,1,0
2268,1479,1,2024-12-20,29,7,1028,213,36,3770,1,0
2269,1482,1,2025-07-10,29,10,1018,165,44,3774,1,0
2270,1482,1,2025-07-10,29,21,1018,821,25,3775,1,0
2271,1482,1,2025-07-10,29,10,1018,256,11,3776,1,0
2272,1483,1,2024-03-30,29,3,1054,941,5,3778,1,0
2273,1483,1,2024-03-30,29,21,1054,221,15,3779,1,0
2274,1483,1,2024-03-30,29,20,1054,352,5,3780,1,0
2275,1484,2,2025-11-29,29,6,1094,523,10,3781,1,0
2276,1485,1,2025-06-18,29,24,1029,696,7,3782,1,0
2277,1485,1,2025-06-18,29,12,1029,484,34,3784,1,0
2278,1485,1,2025-06-18,29,4,1029,991,42,3785,1,0
2279,1486,1,2024-07-21,29,24,1164,325,16,3786,1,0
2280,1486,1,2024-07-21,29,7,1164,395,29,3787,1,0
2281,1487,1,2025-10-23,29,26,1059,323,35,3790,1,0
2282,1487,1,2025-10-23,29,16,1059,994,34,3791,1,0
2283,1487,1,2025-10-23,29,29,1059,955,13,3792,1,0
2284,1487,1,2025-10-23,29,2,1059,219,7,3793,1,0
2285,1488,1,2024-02-20,29,19,1047,514,32,3794,1,0
2286,1490,1,2025-11-23,29,7,1004,889,46,3796,1,0
2287,1490,1,2025-11-23,29,27,1004,381,31,3797,1,0
2288,1490,1,2025-11-23,29,3,1004,465,48,3798,1,0
2289,1490,1,2025-11-23,29,28,1004,189,4,3799,1,0
2290,1491,2,2026-06-16,29,15,1186,397,18,3800,1,0
2291,1491,1,2026-06-16,29,8,1186,706,21,3801,1,0
2292,1492,2,2025-05-20,29,21,1098,278,6,3802,1,0
2293,1492,1,2025-05-20,29,23,1098,593,13,3803,1,0
2294,1493,1,2026-02-05,29,23,1026,252,46,3805,1,0
2295,1494,1,2025-05-29,29,11,1022,415,44,3806,1,0
2296,1495,1,2026-02-24,29,4,1024,671,40,3809,1,0
2297,1496,1,2026-05-27,29,20,1053,242,11,3810,1,0
2298,1497,1,2026-06-27,29,22,1034,657,19,3812,1,0
2299,1498,1,2024-06-25,29,22,1001,825,13,3814,1,0
2300,1499,1,2024-11-19,29,10,1013,160,49,3816,1,0
2301,1499,1,2024-11-19,29,2,1013,703,40,3817,1,0
2302,1500,1,2026-04-16,29,21,1010,730,21,3819,1,0
2303,1500,1,2026-04-16,29,14,1010,820,13,3820,1,0
2304,1500,1,2026-04-16,29,2,1010,634,27,3822,1,0
2305,1501,1,2025-05-01,29,15,1105,978,28,3823,1,0
2306,1502,1,2024-09-05,29,26,1048,617,47,3825,1,0
2307,1502,2,2024-09-05,29,17,1048,142,30,3826,1,0
2308,1502,1,2024-09-05,29,4,1048,992,19,3827,1,0
2309,1502,1,2024-09-05,29,4,1048,644,22,3828,1,0
2310,1503,1,2024-04-28,29,25,1008,797,39,3829,1,0
2311,1503,2,2024-04-28,29,10,1008,557,41,3830,1,0
2312,1503,1,2024-04-28,29,6,1008,285,30,3831,1,0
2313,1504,1,2025-01-26,29,31,1058,189,3,3832,1,0
2314,1505,1,2025-02-21,29,23,1060,310,35,3833,1,0
2315,1506,1,2024-08-04,29,28,1013,519,28,3834,1,0
2316,1508,1,2025-04-14,29,1,1092,987,38,3839,1,0
2317,1508,1,2025-04-14,29,24,1092,181,29,3841,1,0
2318,1508,1,2025-04-14,29,24,1092,929,40,3842,1,0
2319,1509,2,2025-07-04,29,9,1222,550,35,3843,1,0
2320,1509,1,2025-07-04,29,6,1222,807,43,3844,1,0
2321,1510,1,2026-04-21,29,1,1037,106,31,3847,1,0
2322,1511,1,2025-04-19,29,31,1116,430,19,3848,1,0
2323,1512,1,2025-07-01,29,30,1101,178,44,3850,1,0
2324,1512,2,2025-07-01,29,31,1101,339,40,3851,1,0
2325,1512,1,2025-07-01,29,8,1101,517,15,3852,1,0
2326,1514,1,2024-03-02,29,9,1141,638,33,3857,1,0
2327,1515,1,2024-12-25,29,21,1052,497,49,3861,1,0
2328,1515,1,2024-12-25,29,4,1052,877,14,3862,1,0
2329,1515,2,2024-12-25,29,14,1052,169,2,3863,1,0
2330,1516,1,2025-08-16,29,22,1204,884,26,3865,1,0
2331,1516,2,2025-08-16,29,29,1204,975,28,3866,1,0
2332,1517,2,2025-10-11,29,3,1194,714,35,3869,1,0
2333,1519,1,2024-05-24,29,20,1012,424,6,3871,1,0
2334,1519,1,2024-05-24,29,30,1012,679,11,3872,1,0
2335,1519,1,2024-05-24,29,6,1012,809,6,3873,1,0
2336,1521,1,2024-04-17,29,15,1135,266,45,3877,1,0
2337,1521,1,2024-04-17,29,24,1135,241,36,3878,1,0
2338,1522,2,2024-03-04,29,2,1003,946,25,3879,1,0
2339,1522,1,2024-03-04,29,15,1003,128,8,3880,1,0
2340,1522,1,2024-03-04,29,12,1003,630,50,3881,1,0
2341,1523,1,2026-02-17,29,11,1004,933,46,3883,1,0
2342,1524,1,2026-06-01,29,18,1009,775,10,3886,1,0
2343,1525,1,2026-01-18,29,30,1049,821,7,3887,1,0
2344,1525,2,2026-01-18,29,26,1049,322,49,3889,1,0
2345,1526,1,2024-04-30,29,6,1009,104,11,3890,1,0
2346,1528,1,2025-09-19,29,16,1166,277,44,3893,1,0
2347,1528,1,2025-09-19,29,14,1166,602,32,3894,1,0
2348,1528,1,2025-09-19,29,11,1166,676,33,3895,1,0
2349,1528,1,2025-09-19,29,20,1166,753,33,3896,1,0
2350,1529,1,2024-08-19,29,8,1034,808,30,3897,1,0
2351,1530,1,2025-01-01,29,5,1005,565,32,3900,1,0
2352,1531,1,2025-11-14,29,21,1008,712,49,3901,1,0
2353,1531,1,2025-11-14,29,5,1008,317,38,3902,1,0
2354,1531,1,2025-11-14,29,24,1008,878,14,3904,1,0
2355,1532,1,2026-06-11,29,30,1174,407,11,3905,1,0
2356,1532,1,2026-06-11,29,19,1174,305,39,3906,1,0
2357,1532,1,2026-06-11,29,26,1174,575,21,3907,1,0
2358,1533,1,2025-08-24,29,5,1132,903,3,3908,1,0
2359,1533,1,2025-08-24,29,25,1132,338,12,3910,1,0
2360,1534,1,2025-05-16,29,15,1094,329,30,3911,1,0
2361,1535,2,2026-04-26,29,31,1071,598,38,3913,1,0
2362,1535,1,2026-04-26,29,17,1071,824,31,3915,1,0
2363,1536,1,2026-01-07,29,23,1171,683,34,3916,1,0
2364,1536,1,2026-01-07,29,20,1171,578,35,3917,1,0
2365,1536,1,2026-01-07,29,25,1171,446,17,3918,1,0
2366,1536,1,2026-01-07,29,29,1171,608,39,3919,1,0
2367,1537,1,2024-11-13,29,4,1021,508,13,3920,1,0
2368,1538,1,2024-11-16,29,24,1001,188,29,3921,1,0
2369,1538,1,2024-11-16,29,5,1001,869,2,3922,1,0
2370,1539,1,2026-05-28,29,7,1006,788,15,3923,1,0
2371,1540,1,2024-09-09,29,15,1228,149,47,3925,1,0
2372,1540,1,2024-09-09,29,11,1228,393,28,3927,1,0
2373,1541,1,2025-12-24,29,28,1138,773,10,3928,1,0
2374,1543,2,2026-01-09,29,17,1114,834,35,3932,1,0
2375,1544,1,2024-09-14,29,6,1009,399,16,3933,1,0
2376,1544,1,2024-09-14,29,26,1009,928,16,3934,1,0
2377,1544,1,2024-09-14,29,24,1009,450,4,3935,1,0
2378,1545,1,2025-06-10,29,30,1033,931,17,3937,1,0
2379,1546,2,2024-06-20,29,7,1168,440,3,3938,1,0
2380,1546,1,2024-06-20,29,31,1168,289,30,3939,1,0
2381,1546,1,2024-06-20,29,2,1168,300,34,3940,1,0
2382,1546,1,2024-06-20,29,8,1168,367,30,3941,1,0
2383,1547,1,2025-03-11,29,8,1056,791,6,3942,1,0
2384,1547,1,2025-03-11,29,25,1056,645,35,3943,1,0
2385,1548,1,2025-04-03,29,12,1012,659,38,3945,1,0
2386,1549,1,2024-01-14,29,26,1027,897,5,3947,1,0
2387,1549,1,2024-01-14,29,29,1027,982,35,3948,1,0
2388,1551,1,2026-03-03,29,5,1140,545,1,3951,1,0
2389,1551,1,2026-03-03,29,13,1140,270,19,3952,1,0
2390,1551,1,2026-03-03,29,15,1140,270,34,3953,1,0
2391,1552,1,2024-12-24,29,10,1225,165,46,3954,1,0
2392,1552,1,2024-12-24,29,26,1225,280,12,3955,1,0
2393,1552,1,2024-12-24,29,4,1225,819,13,3956,1,0
2394,1553,2,2024-09-27,29,10,1215,900,37,3958,1,0
2395,1553,1,2024-09-27,29,16,1215,405,19,3960,1,0
2396,1554,1,2026-06-25,29,5,1214,501,36,3961,1,0
2397,1556,1,2026-03-26,29,8,1005,148,23,3966,1,0
2398,1556,1,2026-03-26,29,14,1005,677,41,3967,1,0
2399,1557,1,2024-04-13,29,18,1015,726,40,3969,1,0
2400,1558,1,2024-04-19,29,4,1096,840,25,3974,1,0
2401,1558,1,2024-04-19,29,31,1096,550,37,3975,1,0
2402,1559,1,2025-08-19,29,30,1039,159,46,3976,1,0
2403,1559,1,2025-08-19,29,12,1039,607,18,3977,1,0
2404,1560,2,2026-06-04,29,10,1138,272,4,3979,1,0
2405,1560,1,2026-06-04,29,23,1138,602,41,3980,1,0
2406,1561,1,2025-07-28,29,7,1034,126,16,3981,1,0
2407,1561,1,2025-07-28,29,24,1034,291,39,3983,1,0
2408,1562,1,2026-01-16,29,2,1029,894,20,3984,1,0
2409,1563,1,2024-10-28,29,16,1002,364,37,3986,1,0
2410,1563,1,2024-10-28,29,10,1002,595,16,3987,1,0
2411,1563,1,2024-10-28,29,18,1002,883,38,3988,1,0
2412,1563,1,2024-10-28,29,23,1002,647,47,3989,1,0
2413,1564,1,2024-05-13,29,9,1007,364,1,3990,1,0
2414,1565,1,2024-11-22,29,24,1027,174,3,3991,1,0
2415,1565,1,2024-11-22,29,24,1027,716,49,3992,1,0
2416,1565,2,2024-11-22,29,14,1027,665,40,3994,1,0
2417,1566,2,2024-02-09,29,23,1007,174,6,3995,1,0
2418,1567,1,2024-04-20,29,11,1013,504,32,3996,1,0
2419,1567,1,2024-04-20,29,27,1013,794,6,3997,1,0
2420,1567,1,2024-04-20,29,5,1013,326,12,3999,1,0
2421,1568,1,2025-06-23,29,15,1163,985,40,4000,1,0
2422,1569,2,2024-05-28,29,28,1091,207,35,4002,1,0
2423,1569,2,2024-05-28,29,3,1091,734,24,4003,1,0
2424,1569,1,2024-05-28,29,31,1091,173,46,4004,1,0
2425,1570,1,2024-01-05,29,16,1031,825,9,4006,1,0
2426,1570,1,2024-01-05,29,18,1031,422,39,4007,1,0
2427,1570,2,2024-01-05,29,6,1031,849,33,4008,1,0
2428,1571,1,2024-10-03,29,30,1046,346,50,4010,1,0
2429,1571,1,2024-10-03,29,15,1046,931,44,4012,1,0
2430,1572,1,2024-02-02,29,11,1005,535,16,4013,1,0
2431,1572,1,2024-02-02,29,5,1005,331,38,4014,1,0
2432,1573,2,2025-01-02,29,9,1004,495,36,4016,1,0
2433,1573,1,2025-01-02,29,27,1004,764,11,4018,1,0
2434,1574,1,2024-03-07,29,27,1152,148,27,4020,1,0
2435,1574,1,2024-03-07,29,21,1152,895,34,4022,1,0
2436,1575,1,2024-12-11,29,19,1149,329,3,4026,1,0
2437,1575,1,2024-12-11,29,6,1149,711,45,4027,1,0
2438,1576,1,2024-10-16,29,13,1127,313,7,4029,1,0
2439,1576,1,2024-10-16,29,1,1127,731,34,4030,1,0
2440,1577,1,2024-01-11,29,4,1182,911,36,4032,1,0
2441,1577,1,2024-01-11,29,23,1182,187,22,4033,1,0
2442,1577,2,2024-01-11,29,28,1182,727,29,4034,1,0
2443,1578,1,2024-04-08,29,20,1013,655,37,4036,1,0
2444,1578,1,2024-04-08,29,5,1013,532,26,4037,1,0
2445,1579,1,2026-06-14,29,5,1012,455,25,4039,1,0
2446,1580,1,2024-12-01,29,13,1177,608,44,4041,1,0
2447,1580,1,2024-12-01,29,8,1177,485,8,4042,1,0
2448,1582,1,2024-02-06,29,15,1003,447,5,4044,1,0
2449,1583,1,2024-03-05,29,30,1141,410,15,4045,1,0
2450,1583,1,2024-03-05,29,30,1141,176,43,4046,1,0
2451,1584,1,2024-03-09,29,23,1046,690,4,4049,1,0
2452,1585,1,2025-08-27,29,25,1009,191,24,4050,1,0
2453,1586,1,2026-02-05,29,15,1002,185,5,4051,1,0
2454,1588,1,2024-01-07,29,4,1004,321,8,4053,1,0
2455,1589,1,2025-02-01,29,9,1003,140,22,4054,1,0
2456,1590,1,2025-12-27,29,30,1067,956,9,4057,1,0
2457,1590,1,2025-12-27,29,24,1067,104,37,4058,1,0
2458,1590,1,2025-12-27,29,20,1067,930,7,4059,1,0
2459,1591,1,2026-06-21,29,5,1156,119,14,4060,1,0
2460,1591,1,2026-06-21,29,28,1156,721,50,4061,1,0
2461,1592,1,2024-10-15,29,3,1062,511,14,4063,1,0
2462,1592,1,2024-10-15,29,31,1062,746,10,4064,1,0
2463,1592,1,2024-10-15,29,7,1062,822,50,4065,1,0
2464,1592,1,2024-10-15,29,17,1062,778,42,4066,1,0
2465,1593,2,2024-02-09,29,11,1036,509,44,4068,1,0
2466,1593,1,2024-02-09,29,20,1036,839,4,4069,1,0
2467,1594,1,2025-03-25,29,9,1227,850,42,4071,1,0
2468,1594,1,2025-03-25,29,25,1227,922,30,4072,1,0
2469,1594,1,2025-03-25,29,16,1227,914,15,4074,1,0
2470,1595,1,2026-01-05,29,7,1008,837,32,4075,1,0
2471,1596,1,2024-01-01,29,12,1012,724,23,4076,1,0
2472,1598,1,2024-04-17,29,31,1033,759,44,4078,1,0
2473,1599,2,2026-02-04,29,27,1115,529,6,4080,1,0
2474,1600,1,2025-11-19,29,26,1013,483,1,4082,1,0
2475,1601,1,2026-01-04,29,31,1143,138,43,4085,1,0
2476,1602,1,2024-08-01,29,13,1030,595,22,4087,1,0
2477,1602,1,2024-08-01,29,1,1030,971,8,4088,1,0
2478,1604,1,2026-06-11,29,7,1077,877,9,4091,1,0
2479,1604,1,2026-06-11,29,29,1077,370,32,4092,1,0
2480,1604,1,2026-06-11,29,3,1077,314,30,4093,1,0
2481,1604,1,2026-06-11,29,23,1077,465,17,4094,1,0
2482,1605,1,2024-01-23,29,18,1173,564,34,4096,1,0
2483,1605,1,2024-01-23,29,20,1173,273,15,4097,1,0
2484,1606,1,2025-02-03,29,22,1010,557,1,4099,1,0
2485,1606,1,2025-02-03,29,28,1010,735,18,4100,1,0
2486,1606,1,2025-02-03,29,3,1010,970,8,4101,1,0
2487,1608,1,2025-04-11,29,19,1186,130,46,4105,1,0
2488,1609,1,2026-01-20,29,4,1042,602,26,4106,1,0
2489,1610,1,2026-04-13,29,20,1033,203,43,4108,1,0
2490,1610,1,2026-04-13,29,30,1033,409,6,4109,1,0
2491,1610,1,2026-04-13,29,21,1033,786,7,4110,1,0
2492,1612,1,2024-01-12,29,4,1003,332,16,4114,1,0
2493,1613,1,2025-06-30,29,29,1008,582,4,4116,1,0
2494,1613,1,2025-06-30,29,10,1008,438,39,4117,1,0
2495,1614,1,2024-04-20,29,3,1067,801,41,4120,1,0
2496,1614,1,2024-04-20,29,16,1067,542,42,4121,1,0
2497,1614,1,2024-04-20,29,16,1067,119,7,4123,1,0
2498,1615,1,2024-11-09,29,23,1013,639,1,4125,1,0
2499,1616,1,2025-04-08,29,17,1001,447,37,4127,1,0
2500,1616,1,2025-04-08,29,28,1001,900,43,4128,1,0
2501,1616,1,2025-04-08,29,12,1001,849,38,4129,1,0
2502,1617,1,2025-03-07,29,27,1034,773,19,4130,1,0
2503,1617,1,2025-03-07,29,6,1034,293,26,4131,1,0
2504,1618,1,2025-06-06,29,4,1005,364,26,4133,1,0
2505,1618,1,2025-06-06,29,8,1005,452,41,4134,1,0
2506,1618,2,2025-06-06,29,22,1005,451,17,4135,1,0
2507,1619,2,2026-02-03,29,17,1105,513,1,4136,1,0
2508,1619,1,2026-02-03,29,20,1105,850,7,4139,1,0
2509,1620,1,2026-05-02,29,19,1144,173,6,4140,1,0
2510,1620,1,2026-05-02,29,28,1144,671,22,4141,1,0
2511,1621,1,2025-05-30,29,30,1218,877,49,4143,1,0
2512,1622,1,2025-11-09,29,30,1032,309,1,4144,1,0
2513,1622,1,2025-11-09,29,20,1032,291,24,4145,1,0
2514,1622,1,2025-11-09,29,3,1032,194,26,4146,1,0
2515,1623,1,2026-03-21,29,9,1009,568,44,4147,1,0
2516,1623,2,2026-03-21,29,27,1009,775,35,4148,1,0
2517,1625,1,2025-11-19,29,13,1014,615,34,4153,1,0
2518,1626,2,2024-08-20,29,28,1032,245,21,4154,1,0
2519,1626,1,2024-08-20,29,16,1032,727,22,4155,1,0
2520,1629,1,2024-04-19,29,14,1005,466,35,4160,1,0
2521,1629,1,2024-04-19,29,5,1005,950,39,4162,1,0
2522,1630,2,2024-04-13,29,5,1009,479,1,4163,1,0
2523,1630,1,2024-04-13,29,15,1009,946,31,4164,1,0
2524,1630,1,2024-04-13,29,27,1009,508,7,4166,1,0
2525,1632,1,2024-10-07,29,6,1002,533,16,4171,1,0
2526,1633,1,2024-06-01,29,25,1011,184,30,4172,1,0
2527,1633,2,2024-06-01,29,24,1011,309,23,4173,1,0
2528,1633,1,2024-06-01,29,1,1011,245,16,4175,1,0
2529,1634,1,2024-07-23,29,16,1010,395,37,4176,1,0
2530,1634,1,2024-07-23,29,24,1010,255,45,4178,1,0
2531,1635,1,2024-03-12,29,6,1051,903,30,4179,1,0
2532,1635,1,2024-03-12,29,4,1051,279,38,4180,1,0
2533,1635,1,2024-03-12,29,16,1051,607,5,4181,1,0
2534,1636,1,2025-11-18,29,5,1008,710,40,4183,1,0
2535,1638,1,2024-04-28,29,10,1035,406,23,4186,1,0
2536,1639,1,2024-06-25,29,10,1008,579,14,4188,1,0
2537,1639,1,2024-06-25,29,12,1008,832,28,4189,1,0
2538,1640,1,2024-12-26,29,11,1166,834,42,4190,1,0
2539,1640,1,2024-12-26,29,30,1166,180,1,4191,1,0
2540,1640,1,2024-12-26,29,24,1166,380,17,4192,1,0
2541,1640,1,2024-12-26,29,26,1166,865,12,4193,1,0
2542,1641,1,2025-04-08,29,25,1088,896,29,4194,1,0
2543,1642,1,2025-07-22,29,13,1051,369,40,4195,1,0
2544,1643,1,2024-07-31,29,15,1001,268,5,4197,1,0
2545,1643,2,2024-07-31,29,10,1001,583,27,4198,1,0
2546,1644,1,2025-08-02,29,27,1158,126,26,4199,1,0
2547,1644,1,2025-08-02,29,10,1158,978,20,4201,1,0
2548,1645,2,2024-07-09,29,3,1003,892,15,4202,1,0
2549,1647,1,2024-03-31,29,1,1015,960,49,4204,1,0
2550,1647,2,2024-03-31,29,10,1015,283,48,4205,1,0
2551,1648,1,2025-01-09,29,24,1011,170,33,4206,1,0
2552,1648,1,2025-01-09,29,7,1011,211,37,4207,1,0
2553,1648,1,2025-01-09,29,26,1011,968,8,4208,1,0
2554,1648,1,2025-01-09,29,15,1011,534,35,4209,1,0
2555,1650,1,2025-03-07,29,27,1004,132,1,4214,1,0
2556,1650,1,2025-03-07,29,12,1004,627,34,4216,1,0
2557,1651,1,2026-05-10,29,29,1088,760,39,4217,1,0
2558,1652,1,2024-09-12,29,21,1001,405,9,4219,1,0
2559,1653,1,2025-08-12,29,24,1026,975,41,4220,1,0
2560,1653,1,2025-08-12,29,27,1026,970,31,4222,1,0
2561,1654,1,2025-02-12,29,18,1015,499,26,4224,1,0
2562,1655,1,2024-11-19,29,21,1012,623,25,4225,1,0
2563,1655,1,2024-11-19,29,27,1012,130,35,4226,1,0
2564,1656,1,2025-04-12,29,2,1001,428,31,4227,1,0
2565,1656,1,2025-04-12,29,3,1001,447,37,4229,1,0
2566,1657,1,2025-07-09,29,28,1139,848,44,4230,1,0
2567,1657,1,2025-07-09,29,8,1139,395,25,4231,1,0
2568,1657,1,2025-07-09,29,12,1139,584,4,4233,1,0
2569,1658,2,2025-11-15,29,1,1004,241,26,4234,1,0
2570,1659,1,2024-05-13,29,17,1037,792,20,4235,1,0
2571,1660,1,2026-05-02,29,28,1126,623,31,4237,1,0
2572,1661,1,2024-08-09,29,3,1034,571,4,4238,1,0
2573,1661,1,2024-08-09,29,10,1034,407,42,4240,1,0
2574,1662,1,2024-10-30,29,9,1003,624,30,4242,1,0
2575,1662,1,2024-10-30,29,1,1003,415,25,4243,1,0
2576,1662,1,2024-10-30,29,23,1003,161,47,4244,1,0
2577,1663,1,2025-09-19,29,20,1121,692,4,4246,1,0
2578,1663,1,2025-09-19,29,24,1121,285,28,4247,1,0
2579,1663,1,2025-09-19,29,2,1121,753,37,4249,1,0
2580,1664,1,2024-07-29,29,11,1026,755,41,4250,1,0
2581,1664,1,2024-07-29,29,3,1026,857,45,4251,1,0
2582,1664,1,2024-07-29,29,26,1026,920,18,4253,1,0
2583,1665,1,2024-05-28,29,16,1001,566,20,4255,1,0
2584,1665,1,2024-05-28,29,20,1001,596,22,4256,1,0
2585,1665,1,2024-05-28,29,1,1001,734,33,4257,1,0
2586,1666,2,2024-09-27,29,2,1011,802,48,4258,1,0
2587,1667,1,2025-04-17,29,22,1004,429,36,4259,1,0
2588,1667,1,2025-04-17,29,22,1004,929,39,4260,1,0
2589,1668,1,2025-01-19,29,30,1104,156,1,4262,1,0
2590,1668,1,2025-01-19,29,16,1104,880,16,4263,1,0
2591,1669,1,2025-07-07,29,17,1027,343,8,4265,1,0
2592,1670,1,2024-09-01,29,9,1110,973,50,4269,1,0
2593,1670,1,2024-09-01,29,1,1110,824,42,4270,1,0
2594,1671,1,2025-07-30,29,24,1010,305,29,4271,1,0
2595,1672,1,2026-05-06,29,11,1061,503,28,4274,1,0
